# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Os
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
     750.0       4.1      10.8      16.0      83.4
     755.0       4.1      10.9      16.1      84.1
     760.0       4.1      10.9      16.2      84.7
     765.0       4.1      11.0      16.3      85.4
     770.0       4.1      11.0      16.3      86.0
     775.0       4.1      11.1      16.4      86.7
     780.0       4.2      11.1      16.5      87.3
     785.0       4.2      11.2      16.6      88.0
     790.0       4.2      11.2      16.6      88.6
     795.0       4.2      11.3      16.7      89.3
     800.0       4.2      11.3      16.8      90.0
     805.0       4.2      11.4      16.8      90.6
     810.0       4.2      11.4      16.9      91.3
     815.0       4.2      11.5      17.0      91.9
     820.0       4.2      11.5      17.1      92.6
     825.0       4.3      11.6      17.2      93.3
     830.0       4.3      11.6      17.2      93.9
     835.0       4.3      11.6      17.3      94.6
     840.0       4.3      11.7      17.4      95.2
     845.0       4.3      11.7      17.5      95.9
     850.0       4.3      11.8      17.5      96.6
     855.0       4.3      11.8      17.6      97.2
     860.0       4.3      11.9      17.7      97.9
     865.0       4.3      11.9      17.8      98.6
     870.0       4.4      12.0      17.8      99.3
     875.0       4.4      12.0      17.9      99.9
     880.0       4.4      12.1      18.0     100.6
     885.0       4.4      12.1      18.1     101.3
     890.0       4.4      12.2      18.2     102.0
     895.0       4.4      12.2      18.2     102.6
     900.0       4.4      12.3      18.3     103.3
     905.0       4.4      12.3      18.4     104.0
     910.0       4.4      12.3      18.5     104.7
     915.0       4.5      12.4      18.6     105.4
     920.0       4.5      12.4      18.6     106.0
     925.0       4.5      12.5      18.7     106.7
     930.0       4.5      12.5      18.8     107.4
     935.0       4.5      12.6      18.9     108.1
     940.0       4.5      12.6      19.0     108.8
     945.0       4.5      12.7      19.1     109.5
     950.0       4.5      12.7      19.1     110.2
     955.0       4.5      12.8      19.2     110.9
     960.0       4.5      12.8      19.3     111.6
     965.0       4.6      12.9      19.4     112.3
     970.0       4.6      12.9      19.5     112.9
     975.0       4.6      12.9      19.5     113.6
     980.0       4.6      13.0      19.6     114.3
     985.0       4.6      13.0      19.7     115.0
     990.0       4.6      13.1      19.8     115.7
     995.0       4.6      13.1      19.9     116.4
    1000.0       4.6      13.2      20.0     117.1
    1005.0       4.6      13.2      20.0     117.9
    1010.0       4.6      13.3      20.1     118.6
    1015.0       4.7      13.3      20.2     119.3
    1020.0       4.7      13.4      20.3     120.0
    1025.0       4.7      13.4      20.4     120.7
    1030.0       4.7      13.5      20.5     121.4
    1035.0       4.7      13.5      20.6     122.1
    1040.0       4.7      13.5      20.6     122.8
    1045.0       4.7      13.6      20.7     123.5
    1050.0       4.7      13.6      20.8     124.3
    1055.0       4.7      13.7      20.9     125.0
    1060.0       4.7      13.7      21.0     125.7
    1065.0       4.8      13.8      21.1     126.4
    1070.0       4.8      13.8      21.2     127.1
    1075.0       4.8      13.9      21.2     127.9
    1080.0       4.8      13.9      21.3     128.6
    1085.0       4.8      13.9      21.4     129.3
    1090.0       4.8      14.0      21.5     130.0
    1095.0       4.8      14.0      21.6     130.8
    1100.0       4.8      14.1      21.7     131.5
    1105.0       4.8      14.1      21.8     132.2
    1110.0       4.8      14.2      21.9     132.9
    1115.0       4.9      14.2      21.9     133.7
    1120.0       4.9      14.3      22.0     134.4
    1125.0       4.9      14.3      22.1     135.1
    1130.0       4.9      14.4      22.2     135.9
    1135.0       4.9      14.4      22.3     136.6
    1140.0       4.9      14.4      22.4     137.3
    1145.0       4.9      14.5      22.5     138.1
    1150.0       4.9      14.5      22.6     138.8
    1155.0       4.9      14.6      22.7     139.6
    1160.0       4.9      14.6      22.7     140.3
    1165.0       5.0      14.7      22.8     141.0
    1170.0       5.0      14.7      22.9     141.8
    1175.0       5.0      14.8      23.0     142.5
    1180.0       5.0      14.8      23.1     143.3
    1185.0       5.0      14.8      23.2     144.0
    1190.0       5.0      14.9      23.3     144.8
    1195.0       5.0      14.9      23.4     145.5
    1200.0       5.0      15.0      23.5     146.3
    1205.0       5.0      15.0      23.6     147.0
    1210.0       5.0      15.1      23.7     147.8
    1215.0       5.0      15.1      23.7     148.5
    1220.0       5.1      15.2      23.8     149.3
    1225.0       5.1      15.2      23.9     150.0
    1230.0       5.1      15.2      24.0     150.8
    1235.0       5.1      15.3      24.1     151.5
    1240.0       5.1      15.3      24.2     152.3
    1245.0       5.1      15.4      24.3     153.0
    1250.0       5.1      15.4      24.4     153.8
    1255.0       5.1      15.5      24.5     154.6
    1260.0       5.1      15.5      24.6     155.3
    1265.0       5.1      15.6      24.7     156.1
    1270.0       5.1      15.6      24.8     156.9
    1275.0       5.2      15.6      24.8     157.6
    1280.0       5.2      15.7      24.9     158.4
    1285.0       5.2      15.7      25.0     159.2
    1290.0       5.2      15.8      25.1     159.9
    1295.0       5.2      15.8      25.2     160.7
    1300.0       5.2      15.9      25.3     161.5
    1305.0       5.2      15.9      25.4     162.2
    1310.0       5.2      16.0      25.5     163.0
    1315.0       5.2      16.0      25.6     163.8
    1320.0       5.2      16.0      25.7     164.6
    1325.0       5.2      16.1      25.8     165.4
    1330.0       5.3      16.1      25.9     166.1
    1335.0       5.3      16.2      26.0     166.9
    1340.0       5.3      16.2      26.1     167.7
    1345.0       5.3      16.3      26.2     168.5
    1350.0       5.3      16.3      26.3     169.2
    1355.0       5.3      16.3      26.4     170.0
    1360.0       5.3      16.4      26.5     170.8
    1365.0       5.3      16.4      26.6     171.6
    1370.0       5.3      16.5      26.6     172.4
    1375.0       5.3      16.5      26.7     173.2
    1380.0       5.3      16.6      26.8     174.0
    1385.0       5.3      16.6      26.9     174.8
    1390.0       5.4      16.7      27.0     175.5
    1395.0       5.4      16.7      27.1     176.3
    1400.0       5.4      16.7      27.2     177.1
    1405.0       5.4      16.8      27.3     177.9
    1410.0       5.4      16.8      27.4     178.7
    1415.0       5.4      16.9      27.5     179.5
    1420.0       5.4      16.9      27.6     180.3
    1425.0       5.4      17.0      27.7     181.1
    1430.0       5.4      17.0      27.8     181.9
    1435.0       5.4      17.0      27.9     182.7
    1440.0       5.4      17.1      28.0     183.5
    1445.0       5.5      17.1      28.1     184.3
    1450.0       5.5      17.2      28.2     185.1
    1455.0       5.5      17.2      28.3     185.9
    1460.0       5.5      17.3      28.4     186.7
    1465.0       5.5      17.3      28.5     187.5
    1470.0       5.5      17.3      28.6     188.3
    1475.0       5.5      17.4      28.7     189.2
    1480.0       5.5      17.4      28.8     190.0
    1485.0       5.5      17.5      28.9     190.8
    1490.0       5.5      17.5      29.0     191.6
    1495.0       5.5      17.6      29.1     192.4
    1500.0       5.5      17.6      29.2     193.2
    1505.0       5.6      17.7      29.3     194.0
    1510.0       5.6      17.7      29.4     194.8
    1515.0       5.6      17.7      29.5     195.7
    1520.0       5.6      17.8      29.6     196.5
    1525.0       5.6      17.8      29.7     197.3
    1530.0       5.6      17.9      29.8     198.1
    1535.0       5.6      17.9      29.9     198.9
    1540.0       5.6      18.0      30.0     199.8
    1545.0       5.6      18.0      30.1     200.6
    1550.0       5.6      18.0      30.2     201.4
    1555.0       5.6      18.1      30.3     202.2
    1560.0       5.6      18.1      30.4     203.1
    1565.0       5.7      18.2      30.5     203.9
    1570.0       5.7      18.2      30.6     204.7
    1575.0       5.7      18.3      30.7     205.6
    1580.0       5.7      18.3      30.8     206.4
    1585.0       5.7      18.3      30.9     207.2
    1590.0       5.7      18.4      31.0     208.0
    1595.0       5.7      18.4      31.1     208.9
    1600.0       5.7      18.5      31.2     209.7
    1605.0       5.7      18.5      31.3     210.6
    1610.0       5.7      18.6      31.4     211.4
    1615.0       5.7      18.6      31.5     212.2
    1620.0       5.7      18.6      31.6     213.1
    1625.0       5.8      18.7      31.7     213.9
    1630.0       5.8      18.7      31.8     214.8
    1635.0       5.8      18.8      31.9     215.6
    1640.0       5.8      18.8      32.0     216.4
    1645.0       5.8      18.9      32.1     217.3
    1650.0       5.8      18.9      32.2     218.1
    1655.0       5.8      18.9      32.3     219.0
    1660.0       5.8      19.0      32.4     219.8
    1665.0       5.8      19.0      32.5     220.7
    1670.0       5.8      19.1      32.6     221.5
    1675.0       5.8      19.1      32.7     222.4
    1680.0       5.8      19.1      32.8     223.3
    1685.0       5.9      19.2      33.0     224.1
    1690.0       5.9      19.2      33.1     225.0
    1695.0       5.9      19.3      33.2     225.8
    1700.0       5.9      19.3      33.3     226.7
    1705.0       5.9      19.4      33.4     227.5
    1710.0       5.9      19.4      33.5     228.4
    1715.0       5.9      19.4      33.6     229.3
    1720.0       5.9      19.5      33.7     230.1
    1725.0       5.9      19.5      33.8     231.0
    1730.0       5.9      19.6      33.9     231.8
    1735.0       5.9      19.6      34.0     232.7
    1740.0       5.9      19.7      34.1     233.6
    1745.0       5.9      19.7      34.2     234.4
    1750.0       6.0      19.7      34.3     235.3
    1755.0       6.0      19.8      34.4     236.2
    1760.0       6.0      19.8      34.5     237.1
    1765.0       6.0      19.9      34.6     237.9
    1770.0       6.0      19.9      34.7     238.8
    1775.0       6.0      20.0      34.8     239.7
    1780.0       6.0      20.0      35.0     240.5
    1785.0       6.0      20.0      35.1     241.4
    1790.0       6.0      20.1      35.2     242.3
    1795.0       6.0      20.1      35.3     243.2
    1800.0       6.0      20.2      35.4     244.1
    1805.0       6.0      20.2      35.5     244.9
    1810.0       6.0      20.2      35.6     245.8
    1815.0       6.1      20.3      35.7     246.7
    1820.0       6.1      20.3      35.8     247.6
    1825.0       6.1      20.4      35.9     248.5
    1830.0       6.1      20.4      36.0     249.4
    1835.0       6.1      20.5      36.1     250.2
    1840.0       6.1      20.5      36.2     251.1
    1845.0       6.1      20.5      36.3     252.0
    1850.0       6.1      20.6      36.5     252.9
    1855.0       6.1      20.6      36.6     253.8
    1860.0       6.1      20.7      36.7     254.7
    1865.0       6.1      20.7      36.8     255.6
    1870.0       6.1      20.8      36.9     256.5
    1875.0       6.2      20.8      37.0     257.4
    1880.0       6.2      20.8      37.1     258.3
    1885.0       6.2      20.9      37.2     259.2
    1890.0       6.2      20.9      37.3     260.1
    1895.0       6.2      21.0      37.4     261.0
    1900.0       6.2      21.0      37.5     261.9
    1905.0       6.2      21.0      37.6     262.8
    1910.0       6.2      21.1      37.8     263.7
    1915.0       6.2      21.1      37.9     264.6
    1920.0       6.2      21.2      38.0     265.5
    1925.0       6.2      21.2      38.1     266.4
    1930.0       6.2      21.3      38.2     267.3
    1935.0       6.2      21.3      38.3     268.2
    1940.0       6.3      21.3      38.4     269.1
    1945.0       6.3      21.4      38.5     270.0
    1950.0       6.3      21.4      38.6     270.9
    1955.0       6.3      21.5      38.7     271.8
    1960.0       6.3      21.5      38.9     272.8
    1965.0       6.3      21.5      39.0     273.7
    1970.0       6.3      21.6      39.1     274.6
    1975.0       6.3      21.6      39.2     275.5
    1980.0       6.3      21.7      39.3     276.4
    1985.0       6.3      21.7      39.4     277.3
    1990.0       6.3      21.8      39.5     278.3
    1995.0       6.3      21.8      39.6     279.2
    2495.0       7.1      25.9      51.3     377.3
    2995.0       7.7      29.9      64.0     486.1
    3495.0       8.3      33.8      77.6     605.5
    3995.0       8.9      37.6      92.0     735.4
    4495.0       9.5      41.3     107.3     875.1
    4995.0      10.0      45.0     123.4    1023.7
    5495.0      10.5      48.7     140.2    1181.1
    5995.0      11.0      52.3     157.8    1346.7
    6495.0      11.5      55.8     176.1    1520.6
    6995.0      12.0      59.3     195.0    1702.4
    7495.0      12.5      62.8     214.7    1892.2
    7995.0      12.9      66.3     234.9    2089.9
    8495.0      13.3      69.7     255.8    2295.4
    8995.0      13.8      73.1     277.4    2508.6
    9495.0      14.2      76.5     299.5    2729.4
    9995.0      14.6      79.9     322.2    2957.9
   10495.0      15.0      83.2     345.5    3193.9
   10995.0      15.4      86.5     369.3    3437.5
   11495.0      15.8      89.8     393.8    3688.5
   11995.0      16.2      93.1     418.7    3946.9
   12495.0      16.6      96.4     444.2    4212.8
   12995.0      17.0      99.6     470.3    4486.0
   13495.0      17.3     102.9     496.9    4766.5
   13995.0      17.7     106.1     523.9    5054.2
   14495.0      18.1     109.3     551.5    5349.3
   14995.0      18.4     112.5     579.6    5651.5
   15495.0      18.8     115.7     608.2    5960.9
   15995.0      19.1     118.8     637.3    6277.4
   16495.0      19.5     122.0     666.8    6601.0
   16995.0      19.8     125.2     696.8    6931.7
   17495.0      20.2     128.3     727.3    7269.5
   17995.0      20.5     131.4     758.3    7614.3
   18495.0      20.8     134.5     789.7    7966.1
   18995.0      21.2     137.6     821.6    8324.8
   19495.0      21.5     140.7     853.9    8690.5
   19995.0      21.8     143.8     886.7    9063.1
   20495.0      22.1     146.9     919.9    9442.6
   20995.0      22.5     150.0     953.5    9828.9
   21495.0      22.8     153.0     987.6   10222.1
   21995.0      23.1     156.1    1022.1   10622.1
   22495.0      23.4     159.1    1057.0   11028.9
   22995.0      23.7     162.2    1092.3   11442.4
   23495.0      24.0     165.2    1128.1   11862.7
   23995.0      24.3     168.2    1164.2   12289.5
   24495.0      24.6     171.2    1200.8   12723.0
   24995.0      24.9     174.2    1237.8   13163.2
   25495.0      25.2     177.2    1275.1   13609.9
   25995.0      25.5     180.2    1312.9   14063.2
   26495.0      25.8     183.2    1351.1   14523.0
   26995.0      26.1     186.2    1389.6   14989.3
   27495.0      26.4     189.2    1428.6   15462.1
   27995.0      26.7     192.2    1467.9   15941.3
   28495.0      27.0     195.1    1507.6   16426.9
   28995.0      27.3     198.1    1547.7   16918.9
   29495.0      27.5     201.0    1588.1   17417.3
   29995.0      27.8     204.0    1629.0   17922.1
   30495.0      28.1     206.9    1670.0   18429.4
   30995.0      28.4     209.9    1710.9   18936.7
   31495.0      28.7     212.8    1751.9   19444.0
   31995.0      28.9     215.7    1792.9   19951.3
   32495.0      29.2     218.7    1833.9   20458.6
   32995.0      29.5     221.6    1874.9   20965.9
   33495.0      29.8     224.6    1915.9   21473.2
   33995.0      30.0     227.5    1956.8   21980.5
   34495.0      30.3     230.5    1997.8   22487.7
   34995.0      30.6     233.4    2038.8   22995.0
   35495.0      30.9     236.3    2079.8   23502.3
   35995.0      31.2     239.3    2120.8   24009.6
   36495.0      31.4     242.2    2161.7   24516.9
   36995.0      31.7     245.2    2202.7   25024.2
   37495.0      32.0     248.1    2243.7   25531.5
   37995.0      32.3     251.1    2284.7   26038.8
   38495.0      32.6     254.0    2325.7   26546.1
   38995.0      32.8     256.9    2366.7   27053.4
   39495.0      33.1     259.9    2407.6   27560.7
   39995.0      33.4     262.8    2448.6   28068.0
   40495.0      33.7     265.8    2489.6   28575.3
   40995.0      34.0     268.7    2530.6   29082.5
   41495.0      34.2     271.7    2571.6   29589.8
   41995.0      34.5     274.6    2612.6   30097.1
   42495.0      34.8     277.5    2653.5   30604.4
   42995.0      35.1     280.5    2694.5   31111.7
   43495.0      35.4     283.4    2735.5   31619.0
   43995.0      35.6     286.4    2776.5   32126.3
   44495.0      35.9     289.3    2817.5   32633.6
   44995.0      36.2     292.3    2858.4   33140.9
   45495.0      36.5     295.2    2899.4   33648.2
   45995.0      36.8     298.1    2940.4   34155.5
   46495.0      37.0     301.1    2981.4   34662.8
   46995.0      37.3     304.0    3022.4   35170.1
   47495.0      37.6     307.0    3063.4   35677.3
   47995.0      37.9     309.9    3104.3   36184.6
   48495.0      38.1     312.9    3145.3   36691.9
   48995.0      38.4     315.8    3186.3   37199.2
   49495.0      38.7     318.8    3227.3   37706.5
   49995.0      39.0     321.7    3268.3   38213.8
   50495.0      39.3     324.6    3309.2   38721.1
   50995.0      39.5     327.6    3350.2   39228.4
   51495.0      39.8     330.5    3391.2   39735.7
   51995.0      40.1     333.5    3432.2   40243.0
   52495.0      40.4     336.4    3473.2   40750.3
   52995.0      40.7     339.4    3514.2   41257.6
   53495.0      40.9     342.3    3555.1   41764.8
   53995.0      41.2     345.2    3596.1   42272.1
   54495.0      41.5     348.2    3637.1   42779.4
   54995.0      41.8     351.1    3678.1   43286.7
   55495.0      42.1     354.1    3719.1   43794.0
   55995.0      42.3     357.0    3760.1   44301.3
