# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ni
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
     750.0       5.2      12.5      25.0      99.9
     755.0       5.2      12.5      25.2     100.7
     760.0       5.2      12.6      25.4     101.5
     765.0       5.3      12.7      25.6     102.3
     770.0       5.3      12.7      25.8     103.1
     775.0       5.3      12.8      26.0     103.8
     780.0       5.3      12.8      26.2     104.6
     785.0       5.3      12.9      26.5     105.4
     790.0       5.4      12.9      26.7     106.2
     795.0       5.4      13.0      26.9     107.0
     800.0       5.4      13.1      27.1     107.9
     805.0       5.4      13.1      27.3     108.7
     810.0       5.4      13.2      27.5     109.5
     815.0       5.4      13.2      27.7     110.3
     820.0       5.5      13.3      27.9     111.1
     825.0       5.5      13.3      28.1     111.9
     830.0       5.5      13.4      28.3     112.7
     835.0       5.5      13.5      28.6     113.6
     840.0       5.5      13.5      28.8     114.4
     845.0       5.5      13.6      29.0     115.2
     850.0       5.6      13.6      29.2     116.0
     855.0       5.6      13.7      29.4     116.9
     860.0       5.6      13.7      29.6     117.7
     865.0       5.6      13.8      29.9     118.5
     870.0       5.6      13.9      30.1     119.4
     875.0       5.6      13.9      30.3     120.2
     880.0       5.7      14.0      30.5     121.0
     885.0       5.7      14.0      30.7     121.9
     890.0       5.7      14.1      31.0     122.7
     895.0       5.7      14.1      31.2     123.6
     900.0       5.7      14.2      31.4     124.4
     905.0       5.7      14.2      31.6     125.3
     910.0       5.8      14.3      31.8     126.1
     915.0       5.8      14.4      32.1     127.0
     920.0       5.8      14.4      32.3     127.9
     925.0       5.8      14.5      32.5     128.7
     930.0       5.8      14.5      32.7     129.6
     935.0       5.8      14.6      33.0     130.5
     940.0       5.9      14.6      33.2     131.3
     945.0       5.9      14.7      33.4     132.2
     950.0       5.9      14.8      33.6     133.1
     955.0       5.9      14.8      33.9     133.9
     960.0       5.9      14.9      34.1     134.8
     965.0       5.9      14.9      34.3     135.7
     970.0       6.0      15.0      34.6     136.6
     975.0       6.0      15.0      34.8     137.5
     980.0       6.0      15.1      35.0     138.4
     985.0       6.0      15.1      35.2     139.3
     990.0       6.0      15.2      35.5     140.1
     995.0       6.0      15.3      35.7     141.0
    1000.0       6.1      15.3      35.9     141.9
    1005.0       6.1      15.4      36.2     142.9
    1010.0       6.1      15.4      36.4     143.8
    1015.0       6.1      15.5      36.7     144.7
    1020.0       6.1      15.5      36.9     145.6
    1025.0       6.1      15.6      37.1     146.5
    1030.0       6.2      15.6      37.4     147.4
    1035.0       6.2      15.7      37.6     148.3
    1040.0       6.2      15.8      37.8     149.3
    1045.0       6.2      15.8      38.1     150.2
    1050.0       6.2      15.9      38.3     151.1
    1055.0       6.2      15.9      38.5     152.0
    1060.0       6.3      16.0      38.8     153.0
    1065.0       6.3      16.0      39.0     153.9
    1070.0       6.3      16.1      39.3     154.9
    1075.0       6.3      16.1      39.5     155.8
    1080.0       6.3      16.2      39.7     156.7
    1085.0       6.3      16.3      40.0     157.7
    1090.0       6.4      16.3      40.2     158.6
    1095.0       6.4      16.4      40.5     159.5
    1100.0       6.4      16.4      40.7     160.5
    1105.0       6.4      16.5      41.0     161.5
    1110.0       6.4      16.5      41.2     162.4
    1115.0       6.4      16.6      41.5     163.4
    1120.0       6.4      16.6      41.7     164.3
    1125.0       6.5      16.7      41.9     165.3
    1130.0       6.5      16.8      42.2     166.3
    1135.0       6.5      16.8      42.4     167.2
    1140.0       6.5      16.9      42.7     168.2
    1145.0       6.5      16.9      42.9     169.1
    1150.0       6.5      17.0      43.2     170.1
    1155.0       6.6      17.0      43.4     171.1
    1160.0       6.6      17.1      43.7     172.1
    1165.0       6.6      17.1      43.9     173.1
    1170.0       6.6      17.2      44.2     174.0
    1175.0       6.6      17.2      44.4     175.0
    1180.0       6.6      17.3      44.7     176.0
    1185.0       6.7      17.4      44.9     177.0
