# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Fe
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
     750.0       5.8      13.5      28.9     119.8
     755.0       5.9      13.6      29.2     120.8
     760.0       5.9      13.7      29.4     121.8
     765.0       5.9      13.7      29.6     122.8
     770.0       5.9      13.8      29.9     123.8
     775.0       5.9      13.9      30.1     124.9
     780.0       6.0      13.9      30.4     125.9
     785.0       6.0      14.0      30.6     126.9
     790.0       6.0      14.1      30.9     127.9
     795.0       6.0      14.1      31.1     128.9
     800.0       6.0      14.2      31.4     130.0
     805.0       6.1      14.2      31.6     131.0
     810.0       6.1      14.3      31.9     132.1
     815.0       6.1      14.4      32.1     133.1
     820.0       6.1      14.4      32.4     134.1
     825.0       6.1      14.5      32.6     135.2
     830.0       6.2      14.6      32.9     136.2
     835.0       6.2      14.6      33.1     137.3
     840.0       6.2      14.7      33.4     138.4
     845.0       6.2      14.8      33.6     139.4
     850.0       6.2      14.8      33.9     140.5
     855.0       6.3      14.9      34.1     141.5
     860.0       6.3      14.9      34.4     142.6
     865.0       6.3      15.0      34.6     143.7
     870.0       6.3      15.1      34.9     144.8
     875.0       6.3      15.1      35.2     145.8
     880.0       6.4      15.2      35.4     146.9
     885.0       6.4      15.3      35.7     148.0
     890.0       6.4      15.3      35.9     149.1
     895.0       6.4      15.4      36.2     150.2
     900.0       6.4      15.5      36.5     151.3
     905.0       6.5      15.5      36.7     152.4
     910.0       6.5      15.6      37.0     153.5
     915.0       6.5      15.6      37.3     154.6
     920.0       6.5      15.7      37.5     155.7
     925.0       6.5      15.8      37.8     156.8
     930.0       6.5      15.8      38.1     157.9
     935.0       6.6      15.9      38.3     159.0
     940.0       6.6      16.0      38.6     160.1
     945.0       6.6      16.0      38.9     161.3
     950.0       6.6      16.1      39.1     162.4
     955.0       6.6      16.1      39.4     163.5
     960.0       6.7      16.2      39.7     164.6
     965.0       6.7      16.3      39.9     165.8
     970.0       6.7      16.3      40.2     166.9
     975.0       6.7      16.4      40.5     168.1
     980.0       6.7      16.5      40.7     169.2
     985.0       6.8      16.5      41.0     170.3
     990.0       6.8      16.6      41.3     171.5
     995.0       6.8      16.6      41.6     172.6
    1000.0       6.8      16.7      41.8     173.8
    1005.0       6.8      16.8      42.1     175.0
    1010.0       6.8      16.8      42.4     176.2
    1015.0       6.9      16.9      42.7     177.4
    1020.0       6.9      17.0      43.0     178.5
    1025.0       6.9      17.0      43.2     179.7
    1030.0       6.9      17.1      43.5     180.9
    1035.0       6.9      17.1      43.8     182.1
    1040.0       7.0      17.2      44.1     183.3
    1045.0       7.0      17.3      44.3     184.4
    1050.0       7.0      17.3      44.6     185.6
    1055.0       7.0      17.4      44.9     186.9
    1060.0       7.0      17.5      45.2     188.1
    1065.0       7.1      17.5      45.5     189.3
    1070.0       7.1      17.6      45.8     190.5
    1075.0       7.1      17.6      46.1     191.7
    1080.0       7.1      17.7      46.3     192.9
    1085.0       7.1      17.8      46.6     194.1
    1090.0       7.1      17.8      46.9     195.3
    1095.0       7.2      17.9      47.2     196.5
    1100.0       7.2      17.9      47.5     197.8
    1105.0       7.2      18.0      47.8     199.0
    1110.0       7.2      18.1      48.1     200.3
    1115.0       7.2      18.1      48.4     201.5
    1120.0       7.2      18.2      48.7     202.7
    1125.0       7.3      18.3      48.9     204.0
    1130.0       7.3      18.3      49.2     205.2
    1135.0       7.3      18.4      49.5     206.5
    1140.0       7.3      18.4      49.8     207.7
    1145.0       7.3      18.5      50.1     208.9
    1150.0       7.4      18.6      50.4     210.2
    1155.0       7.4      18.6      50.7     211.5
    1160.0       7.4      18.7      51.0     212.8
    1165.0       7.4      18.7      51.3     214.0
    1170.0       7.4      18.8      51.6     215.3
    1175.0       7.4      18.9      51.9     216.6
    1180.0       7.5      18.9      52.2     217.9
    1185.0       7.5      19.0      52.5     219.1
    1190.0       7.5      19.1      52.8     220.4
    1195.0       7.5      19.1      53.1     221.7
    1200.0       7.5      19.2      53.4     223.0
    1205.0       7.6      19.2      53.7     224.3
    1210.0       7.6      19.3      54.0     225.6
    1215.0       7.6      19.4      54.3     226.9
    1220.0       7.6      19.4      54.6     228.2
    1225.0       7.6      19.5      54.9     229.5
    1230.0       7.6      19.5      55.2     230.8
    1235.0       7.7      19.6      55.5     232.1
    1240.0       7.7      19.7      55.8     233.4
    1245.0       7.7      19.7      56.1     234.7
    1250.0       7.7      19.8      56.4     236.0
    1255.0       7.7      19.8      56.8     237.4
    1260.0       7.7      19.9      57.1     238.7
    1265.0       7.8      20.0      57.4     240.0
    1270.0       7.8      20.0      57.7     241.4
    1275.0       7.8      20.1      58.0     242.7
    1280.0       7.8      20.1      58.3     244.0
    1285.0       7.8      20.2      58.6     245.4
    1290.0       7.8      20.3      58.9     246.7
    1295.0       7.9      20.3      59.2     248.0
    1300.0       7.9      20.4      59.5     249.4
    1305.0       7.9      20.4      59.9     250.7
    1310.0       7.9      20.5      60.2     252.1
    1315.0       7.9      20.6      60.5     253.5
    1320.0       8.0      20.6      60.8     254.8
    1325.0       8.0      20.7      61.1     256.2
    1330.0       8.0      20.7      61.4     257.6
    1335.0       8.0      20.8      61.8     258.9
    1340.0       8.0      20.9      62.1     260.3
    1345.0       8.0      20.9      62.4     261.6
    1350.0       8.1      21.0      62.7     263.0
    1355.0       8.1      21.0      63.0     264.4
    1360.0       8.1      21.1      63.4     265.8
    1365.0       8.1      21.2      63.7     267.2
    1370.0       8.1      21.2      64.0     268.6
    1375.0       8.1      21.3      64.3     270.0
    1380.0       8.2      21.3      64.7     271.4
    1385.0       8.2      21.4      65.0     272.8
    1390.0       8.2      21.5      65.3     274.2
    1395.0       8.2      21.5      65.6     275.6
    1400.0       8.2      21.6      66.0     277.0
    1405.0       8.2      21.6      66.3     278.4
    1410.0       8.3      21.7      66.6     279.8
    1415.0       8.3      21.8      66.9     281.3
    1420.0       8.3      21.8      67.3     282.7
    1425.0       8.3      21.9      67.6     284.1
    1430.0       8.3      21.9      67.9     285.5
    1435.0       8.3      22.0      68.3     286.9
    1440.0       8.4      22.1      68.6     288.4
    1445.0       8.4      22.1      68.9     289.8
    1450.0       8.4      22.2      69.2     291.2
    1455.0       8.4      22.2      69.6     292.7
    1460.0       8.4      22.3      69.9     294.1
    1465.0       8.4      22.4      70.2     295.6
    1470.0       8.5      22.4      70.6     297.0
    1475.0       8.5      22.5      70.9     298.5
    1480.0       8.5      22.5      71.3     299.9
    1485.0       8.5      22.6      71.6     301.4
    1490.0       8.5      22.7      71.9     302.8
    1495.0       8.5      22.7      72.3     304.3
    1500.0       8.6      22.8      72.6     305.7
    1505.0       8.6      22.8      72.9     307.2
    1510.0       8.6      22.9      73.3     308.7
    1515.0       8.6      22.9      73.6     310.1
    1520.0       8.6      23.0      74.0     311.6
    1525.0       8.6      23.1      74.3     313.1
    1530.0       8.7      23.1      74.6     314.5
    1535.0       8.7      23.2      75.0     316.0
    1540.0       8.7      23.2      75.3     317.5
    1545.0       8.7      23.3      75.7     319.0
    1550.0       8.7      23.4      76.0     320.5
    1555.0       8.7      23.4      76.4     321.9
    1560.0       8.8      23.5      76.7     323.4
    1565.0       8.8      23.5      77.0     324.9
    1570.0       8.8      23.6      77.4     326.4
    1575.0       8.8      23.6      77.7     327.9
    1580.0       8.8      23.7      78.1     329.4
    1585.0       8.8      23.8      78.4     330.9
    1590.0       8.9      23.8      78.8     332.4
    1595.0       8.9      23.9      79.1     333.9
    1600.0       8.9      23.9      79.5     335.4
    1605.0       8.9      24.0      79.8     336.9
    1610.0       8.9      24.1      80.2     338.5
    1615.0       8.9      24.1      80.5     340.0
    1620.0       8.9      24.2      80.9     341.5
    1625.0       9.0      24.2      81.2     343.0
    1630.0       9.0      24.3      81.6     344.5
    1635.0       9.0      24.3      81.9     346.1
    1640.0       9.0      24.4      82.3     347.6
    1645.0       9.0      24.5      82.6     349.1
    1650.0       9.0      24.5      83.0     350.6
    1655.0       9.1      24.6      83.4     352.2
    1660.0       9.1      24.6      83.7     353.7
    1665.0       9.1      24.7      84.1     355.3
    1670.0       9.1      24.7      84.4     356.8
    1675.0       9.1      24.8      84.8     358.3
    1680.0       9.1      24.9      85.1     359.9
    1685.0       9.2      24.9      85.5     361.4
    1690.0       9.2      25.0      85.9     363.0
    1695.0       9.2      25.0      86.2     364.5
    1700.0       9.2      25.1      86.6     366.1
    1705.0       9.2      25.1      86.9     367.6
    1710.0       9.2      25.2      87.3     369.2
    1715.0       9.3      25.3      87.7     370.8
    1720.0       9.3      25.3      88.0     372.3
    1725.0       9.3      25.4      88.4     373.9
    1730.0       9.3      25.4      88.8     375.5
    1735.0       9.3      25.5      89.1     377.0
    1740.0       9.3      25.5      89.5     378.6
    1745.0       9.3      25.6      89.9     380.2
    1750.0       9.4      25.7      90.2     381.7
    1755.0       9.4      25.7      90.6     383.3
    1760.0       9.4      25.8      91.0     384.9
    1765.0       9.4      25.8      91.3     386.5
    1770.0       9.4      25.9      91.7     388.1
    1775.0       9.4      25.9      92.1     389.7
    1780.0       9.5      26.0      92.4     391.3
    1785.0       9.5      26.1      92.8     392.8
    1790.0       9.5      26.1      93.2     394.4
    1795.0       9.5      26.2      93.5     396.0
    1800.0       9.5      26.2      93.9     397.6
    1805.0       9.5      26.3      94.3     399.2
    1810.0       9.6      26.3      94.7     400.8
    1815.0       9.6      26.4      95.0     402.4
    1820.0       9.6      26.5      95.4     404.1
    1825.0       9.6      26.5      95.8     405.7
    1830.0       9.6      26.6      96.2     407.3
    1835.0       9.6      26.6      96.5     408.9
    1840.0       9.6      26.7      96.9     410.5
    1845.0       9.7      26.7      97.3     412.1
