# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Mo
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   69995.0     105.0     601.4   15111.5  114198.0
   70495.0     105.6     605.4   15240.9  115194.1
   70995.0     106.3     609.5   15370.2  116190.2
   71495.0     106.9     613.5   15499.6  117186.3
   71995.0     107.6     617.5   15628.9  118182.4
   72495.0     108.2     621.6   15758.3  119178.6
   72995.0     108.8     625.6   15887.6  120174.7
   73495.0     109.5     629.7   16016.9  121170.8
   73995.0     110.1     633.7   16146.3  122166.9
   74495.0     110.8     637.8   16275.6  123163.0
   74995.0     111.4     641.8   16405.0  124159.1
   75495.0     112.0     645.8   16534.3  125155.2
   75995.0     112.7     649.9   16663.6  126151.3
   76495.0     113.3     653.9   16793.0  127147.4
   76995.0     114.0     658.0   16922.3  128143.5
   77495.0     114.6     662.0   17051.7  129139.6
   77995.0     115.2     666.1   17181.0  130135.7
   78495.0     115.9     670.1   17310.4  131131.8
   78995.0     116.5     674.1   17439.7  132128.0
   79495.0     117.2     678.2   17569.0  133124.1
   79995.0     117.8     682.2   17698.4  134120.2
   80495.0     118.4     686.3   17827.7  135116.3
   80995.0     119.1     690.3   17957.1  136112.4
   81495.0     119.7     694.4   18086.4  137108.5
   81995.0     120.3     698.4   18215.7  138104.6
   82495.0     121.0     702.4   18345.1  139100.7
   82995.0     121.6     706.5   18474.4  140096.8
   83495.0     122.3     710.5   18603.8  141092.9
   83995.0     122.9     714.6   18733.1  142089.0
   84495.0     123.5     718.6   18862.5  143085.1
   84995.0     124.2     722.7   18991.8  144081.2
   85495.0     124.8     726.7   19121.1  145077.4
   85995.0     125.5     730.7   19250.5  146073.5
   86495.0     126.1     734.8   19379.8  147069.6
   86995.0     126.7     738.8   19509.2  148065.7
   87495.0     127.4     742.9   19638.5  149061.8
   87995.0     128.0     746.9   19767.8  150057.9
   88495.0     128.7     751.0   19897.2  151054.0
   88995.0     129.3     755.0   20026.5  152050.1
   89495.0     129.9     759.0   20155.9  153046.2
   89995.0     130.6     763.1   20285.2  154042.3
   90495.0     131.2     767.1   20414.6  155038.4
   90995.0     131.9     771.2   20543.9  156034.5
   91495.0     132.5     775.2   20673.2  157030.6
   91995.0     133.1     779.3   20802.6  158026.8
   92495.0     133.8     783.3   20931.9  159022.9
   92995.0     134.4     787.3   21061.3  160019.0
   93495.0     135.1     791.4   21190.6  161015.1
   93995.0     135.7     795.4   21319.9  162011.2
   94495.0     136.3     799.5   21449.3  163007.3
   94995.0     137.0     803.5   21578.6  164003.4
   95495.0     137.6     807.6   21708.0  164999.5
   95995.0     138.3     811.6   21837.3  165995.6
   96495.0     138.9     815.6   21966.7  166991.7
   96995.0     139.5     819.7   22096.0  167987.8
   97495.0     140.2     823.7   22225.3  168983.9
   97995.0     140.8     827.8   22354.7  169980.0
   98495.0     141.4     831.8   22484.0  170976.2
   98995.0     142.1     835.9   22613.4  171972.3
   99495.0     142.7     839.9   22742.7  172968.4
