# Characteristic  Pathlengths (in Angstroem) for Electron Transport in W
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1705.0       6.7      20.2      38.4     249.9
    1710.0       6.7      20.2      38.5     250.9
    1715.0       6.7      20.3      38.6     251.9
    1720.0       6.7      20.3      38.8     252.8
    1725.0       6.8      20.4      38.9     253.8
    1730.0       6.8      20.4      39.0     254.8
    1735.0       6.8      20.5      39.1     255.7
    1740.0       6.8      20.5      39.2     256.7
    1745.0       6.8      20.6      39.4     257.7
    1750.0       6.8      20.6      39.5     258.6
    1755.0       6.8      20.6      39.6     259.6
    1760.0       6.8      20.7      39.7     260.6
    1765.0       6.8      20.7      39.9     261.6
    1770.0       6.8      20.8      40.0     262.5
    1775.0       6.8      20.8      40.1     263.5
    1780.0       6.9      20.9      40.2     264.5
    1785.0       6.9      20.9      40.4     265.5
    1790.0       6.9      21.0      40.5     266.5
    1795.0       6.9      21.0      40.6     267.4
    1800.0       6.9      21.0      40.7     268.4
    1805.0       6.9      21.1      40.8     269.4
    1810.0       6.9      21.1      41.0     270.4
    1815.0       6.9      21.2      41.1     271.4
    1820.0       6.9      21.2      41.2     272.4
    1825.0       6.9      21.3      41.3     273.4
    1830.0       6.9      21.3      41.5     274.4
    1835.0       7.0      21.4      41.6     275.3
    1840.0       7.0      21.4      41.7     276.3
    1845.0       7.0      21.4      41.8     277.3
    1850.0       7.0      21.5      42.0     278.3
    1855.0       7.0      21.5      42.1     279.3
    1860.0       7.0      21.6      42.2     280.3
    1865.0       7.0      21.6      42.4     281.3
    1870.0       7.0      21.7      42.5     282.3
    1875.0       7.0      21.7      42.6     283.3
    1880.0       7.0      21.8      42.7     284.3
    1885.0       7.0      21.8      42.9     285.3
    1890.0       7.0      21.8      43.0     286.3
    1895.0       7.1      21.9      43.1     287.3
    1900.0       7.1      21.9      43.2     288.4
    1905.0       7.1      22.0      43.4     289.4
    1910.0       7.1      22.0      43.5     290.4
    1915.0       7.1      22.1      43.6     291.4
    1920.0       7.1      22.1      43.7     292.4
    1925.0       7.1      22.2      43.9     293.4
    1930.0       7.1      22.2      44.0     294.4
    1935.0       7.1      22.2      44.1     295.5
    1940.0       7.1      22.3      44.3     296.5
    1945.0       7.1      22.3      44.4     297.5
    1950.0       7.2      22.4      44.5     298.5
    1955.0       7.2      22.4      44.6     299.5
    1960.0       7.2      22.5      44.8     300.6
    1965.0       7.2      22.5      44.9     301.6
    1970.0       7.2      22.5      45.0     302.6
    1975.0       7.2      22.6      45.2     303.6
    1980.0       7.2      22.6      45.3     304.7
    1985.0       7.2      22.7      45.4     305.7
    1990.0       7.2      22.7      45.5     306.7
    1995.0       7.2      22.8      45.7     307.8
    2495.0       8.1      27.1      59.3     418.0
    2995.0       8.8      31.3      74.0     540.7
    3495.0       9.5      35.4      89.9     675.7
    3995.0      10.2      39.4     106.8     822.4
    4495.0      10.8      43.4     124.6     979.8
    4995.0      11.5      47.2     143.4    1147.0
    5495.0      12.1      51.1     163.1    1324.0
    5995.0      12.6      54.9     183.6    1510.2
    6495.0      13.2      58.6     205.0    1705.8
    6995.0      13.7      62.3     227.2    1910.4
    7495.0      14.3      66.0     250.1    2124.0
    7995.0      14.8      69.6     273.9    2346.5
    8495.0      15.3      73.3     298.4    2577.9
    8995.0      15.8      76.9     323.6    2818.1
    9495.0      16.3      80.4     349.5    3067.0
    9995.0      16.8      84.0     376.1    3324.6
   10495.0      17.2      87.5     403.4    3590.8
   10995.0      17.7      91.0     431.4    3865.5
   11495.0      18.2      94.5     460.0    4148.8
   11995.0      18.6      97.9     489.3    4440.5
   12495.0      19.0     101.4     519.3    4740.6
   12995.0      19.5     104.8     549.8    5049.1
   13495.0      19.9     108.2     581.0    5365.9
   13995.0      20.3     111.6     612.8    5690.9
   14495.0      20.8     115.0     645.2    6024.3
   14995.0      21.2     118.4     678.2    6365.8
   15495.0      21.6     121.7     711.8    6715.5
   15995.0      22.0     125.1     745.9    7073.3
   16495.0      22.4     128.4     780.6    7439.2
   16995.0      22.8     131.7     815.9    7813.1
   17495.0      23.2     135.1     851.8    8195.1
   17995.0      23.6     138.4     888.2    8585.1
   18495.0      24.0     141.6     925.1    8983.0
   18995.0      24.3     144.9     962.6    9388.9
   19495.0      24.7     148.2    1000.6    9802.6
   19995.0      25.1     151.4    1039.1   10224.3
   20495.0      25.5     154.7    1078.2   10653.7
   20995.0      25.8     157.9    1117.8   11091.0
   21495.0      26.2     161.2    1157.9   11536.0
   21995.0      26.6     164.4    1198.5   11988.7
   22495.0      26.9     167.6    1239.6   12449.0
   22995.0      27.3     170.8    1281.2   12917.0
   23495.0      27.6     174.0    1323.3   13392.6
   23995.0      28.0     177.2    1365.8   13875.7
   24495.0      28.3     180.4    1408.9   14366.4
   24995.0      28.7     183.5    1452.4   14864.5
   25495.0      29.0     186.7    1496.5   15370.0
   25995.0      29.4     189.9    1540.9   15883.0
   26495.0      29.7     193.0    1585.9   16403.3
   26995.0      30.1     196.2    1631.3   16931.0
   27495.0      30.4     199.3    1677.2   17466.1
   27995.0      30.7     202.5    1723.6   18008.4
   28495.0      31.1     205.6    1770.4   18558.0
   28995.0      31.4     208.7    1817.6   19114.9
   29495.0      31.7     211.8    1865.3   19679.0
   29995.0      32.0     214.9    1913.4   20250.4
   30495.0      32.4     218.0    1961.7   20824.6
   30995.0      32.7     221.1    2010.1   21398.8
   31495.0      33.0     224.2    2058.4   21973.0
   31995.0      33.3     227.4    2106.7   22547.1
   32495.0      33.7     230.5    2155.0   23121.3
   32995.0      34.0     233.6    2203.3   23695.5
   33495.0      34.3     236.7    2251.6   24269.7
   33995.0      34.6     239.8    2300.0   24843.9
   34495.0      34.9     242.9    2348.3   25418.1
   34995.0      35.3     246.0    2396.6   25992.3
   35495.0      35.6     249.1    2444.9   26566.5
   35995.0      35.9     252.2    2493.2   27140.7
   36495.0      36.2     255.3    2541.5   27714.9
   36995.0      36.6     258.4    2589.9   28289.1
   37495.0      36.9     261.5    2638.2   28863.3
   37995.0      37.2     264.6    2686.5   29437.5
   38495.0      37.5     267.7    2734.8   30011.7
   38995.0      37.9     270.9    2783.1   30585.9
   39495.0      38.2     274.0    2831.4   31160.1
   39995.0      38.5     277.1    2879.8   31734.3
   40495.0      38.8     280.2    2928.1   32308.5
   40995.0      39.2     283.3    2976.4   32882.7
   41495.0      39.5     286.4    3024.7   33456.9
   41995.0      39.8     289.5    3073.0   34031.1
   42495.0      40.1     292.6    3121.3   34605.3
