# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Au
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
     750.0       4.8      10.9      19.2      81.6
     755.0       4.8      11.0      19.3      82.2
     760.0       4.8      11.0      19.3      82.8
     765.0       4.9      11.1      19.4      83.5
     770.0       4.9      11.1      19.5      84.1
     775.0       4.9      11.2      19.6      84.8
     780.0       4.9      11.2      19.7      85.4
     785.0       4.9      11.3      19.8      86.1
     790.0       4.9      11.3      19.8      86.8
     795.0       4.9      11.4      19.9      87.4
     800.0       5.0      11.4      20.0      88.1
     805.0       5.0      11.5      20.1      88.7
     810.0       5.0      11.5      20.2      89.4
     815.0       5.0      11.6      20.3      90.1
     820.0       5.0      11.6      20.4      90.7
     825.0       5.0      11.7      20.4      91.4
     830.0       5.0      11.7      20.5      92.1
     835.0       5.1      11.8      20.6      92.7
     840.0       5.1      11.8      20.7      93.4
     845.0       5.1      11.9      20.8      94.1
     850.0       5.1      11.9      20.9      94.7
     855.0       5.1      12.0      21.0      95.4
     860.0       5.1      12.0      21.1      96.1
     865.0       5.1      12.1      21.1      96.8
     870.0       5.2      12.1      21.2      97.4
     875.0       5.2      12.2      21.3      98.1
     880.0       5.2      12.2      21.4      98.8
     885.0       5.2      12.3      21.5      99.5
     890.0       5.2      12.3      21.6     100.2
     895.0       5.2      12.3      21.7     100.9
     900.0       5.2      12.4      21.8     101.5
     905.0       5.2      12.4      21.9     102.2
     910.0       5.3      12.5      22.0     102.9
     915.0       5.3      12.5      22.0     103.6
     920.0       5.3      12.6      22.1     104.3
     925.0       5.3      12.6      22.2     105.0
     930.0       5.3      12.7      22.3     105.7
     935.0       5.3      12.7      22.4     106.4
     940.0       5.3      12.8      22.5     107.1
     945.0       5.3      12.8      22.6     107.8
     950.0       5.4      12.9      22.7     108.5
     955.0       5.4      12.9      22.8     109.2
     960.0       5.4      13.0      22.9     109.9
     965.0       5.4      13.0      23.0     110.6
     970.0       5.4      13.1      23.1     111.3
     975.0       5.4      13.1      23.2     112.0
     980.0       5.4      13.1      23.3     112.7
     985.0       5.4      13.2      23.4     113.4
     990.0       5.5      13.2      23.5     114.2
     995.0       5.5      13.3      23.5     114.9
    1000.0       5.5      13.3      23.6     115.6
    1005.0       5.5      13.4      23.7     116.3
    1010.0       5.5      13.4      23.8     117.0
    1015.0       5.5      13.5      23.9     117.8
    1020.0       5.5      13.5      24.0     118.5
    1025.0       5.5      13.6      24.1     119.2
    1030.0       5.6      13.6      24.2     119.9
    1035.0       5.6      13.7      24.3     120.7
    1040.0       5.6      13.7      24.4     121.4
    1045.0       5.6      13.8      24.5     122.1
    1050.0       5.6      13.8      24.6     122.8
    1055.0       5.6      13.8      24.7     123.6
    1060.0       5.6      13.9      24.8     124.3
    1065.0       5.6      13.9      24.9     125.1
    1070.0       5.6      14.0      25.0     125.8
    1075.0       5.7      14.0      25.1     126.5
    1080.0       5.7      14.1      25.2     127.3
    1085.0       5.7      14.1      25.3     128.0
    1090.0       5.7      14.2      25.4     128.8
    1095.0       5.7      14.2      25.5     129.5
    1100.0       5.7      14.3      25.6     130.2
    1105.0       5.7      14.3      25.7     131.0
    1110.0       5.7      14.4      25.8     131.8
    1115.0       5.7      14.4      25.9     132.5
    1120.0       5.8      14.4      26.0     133.3
    1125.0       5.8      14.5      26.1     134.0
    1130.0       5.8      14.5      26.2     134.8
    1135.0       5.8      14.6      26.3     135.5
    1140.0       5.8      14.6      26.4     136.3
    1145.0       5.8      14.7      26.5     137.0
    1150.0       5.8      14.7      26.6     137.8
    1155.0       5.8      14.8      26.7     138.5
    1160.0       5.8      14.8      26.8     139.3
    1165.0       5.9      14.9      26.9     140.1
    1170.0       5.9      14.9      27.0     140.8
    1175.0       5.9      14.9      27.1     141.6
    1180.0       5.9      15.0      27.2     142.4
    1185.0       5.9      15.0      27.3     143.1
    1190.0       5.9      15.1      27.4     143.9
    1195.0       5.9      15.1      27.6     144.7
    1200.0       5.9      15.2      27.7     145.4
    1205.0       5.9      15.2      27.8     146.2
    1210.0       6.0      15.3      27.9     147.0
    1215.0       6.0      15.3      28.0     147.8
    1220.0       6.0      15.4      28.1     148.5
    1225.0       6.0      15.4      28.2     149.3
    1230.0       6.0      15.4      28.3     150.1
    1235.0       6.0      15.5      28.4     150.9
    1240.0       6.0      15.5      28.5     151.7
    1245.0       6.0      15.6      28.6     152.4
    1250.0       6.0      15.6      28.7     153.2
    1255.0       6.1      15.7      28.8     154.0
    1260.0       6.1      15.7      28.9     154.8
    1265.0       6.1      15.8      29.0     155.6
    1270.0       6.1      15.8      29.1     156.4
    1275.0       6.1      15.9      29.2     157.2
    1280.0       6.1      15.9      29.3     158.0
    1285.0       6.1      15.9      29.5     158.7
    1290.0       6.1      16.0      29.6     159.5
    1295.0       6.1      16.0      29.7     160.3
    1300.0       6.2      16.1      29.8     161.1
    1305.0       6.2      16.1      29.9     161.9
    1310.0       6.2      16.2      30.0     162.7
    1315.0       6.2      16.2      30.1     163.5
    1320.0       6.2      16.3      30.2     164.3
    1325.0       6.2      16.3      30.3     165.1
    1330.0       6.2      16.3      30.4     165.9
    1335.0       6.2      16.4      30.5     166.7
    1340.0       6.2      16.4      30.6     167.5
    1345.0       6.2      16.5      30.8     168.4
    1350.0       6.3      16.5      30.9     169.2
    1355.0       6.3      16.6      31.0     170.0
    1360.0       6.3      16.6      31.1     170.8
    1365.0       6.3      16.7      31.2     171.6
    1370.0       6.3      16.7      31.3     172.4
    1375.0       6.3      16.8      31.4     173.2
    1380.0       6.3      16.8      31.5     174.1
    1385.0       6.3      16.8      31.6     174.9
    1390.0       6.3      16.9      31.7     175.7
    1395.0       6.3      16.9      31.9     176.5
    1400.0       6.4      17.0      32.0     177.3
    1405.0       6.4      17.0      32.1     178.2
    1410.0       6.4      17.1      32.2     179.0
    1415.0       6.4      17.1      32.3     179.8
    1420.0       6.4      17.1      32.4     180.6
    1425.0       6.4      17.2      32.5     181.5
    1430.0       6.4      17.2      32.6     182.3
    1435.0       6.4      17.3      32.7     183.1
    1440.0       6.4      17.3      32.9     183.9
    1445.0       6.4      17.4      33.0     184.8
    1450.0       6.5      17.4      33.1     185.6
    1455.0       6.5      17.5      33.2     186.5
    1460.0       6.5      17.5      33.3     187.3
    1465.0       6.5      17.5      33.4     188.1
    1470.0       6.5      17.6      33.5     189.0
    1475.0       6.5      17.6      33.7     189.8
    1480.0       6.5      17.7      33.8     190.6
    1485.0       6.5      17.7      33.9     191.5
    1490.0       6.5      17.8      34.0     192.3
    1495.0       6.5      17.8      34.1     193.2
    1500.0       6.6      17.9      34.2     194.0
    1505.0       6.6      17.9      34.3     194.9
    1510.0       6.6      17.9      34.4     195.7
    1515.0       6.6      18.0      34.6     196.6
    1520.0       6.6      18.0      34.7     197.4
    1525.0       6.6      18.1      34.8     198.3
    1530.0       6.6      18.1      34.9     199.1
    1535.0       6.6      18.2      35.0     200.0
    1540.0       6.6      18.2      35.1     200.8
    1545.0       6.6      18.3      35.3     201.7
    1550.0       6.7      18.3      35.4     202.5
    1555.0       6.7      18.3      35.5     203.4
    1560.0       6.7      18.4      35.6     204.3
    1565.0       6.7      18.4      35.7     205.1
    1570.0       6.7      18.5      35.8     206.0
    1575.0       6.7      18.5      36.0     206.9
    1580.0       6.7      18.6      36.1     207.7
    1585.0       6.7      18.6      36.2     208.6
    1590.0       6.7      18.6      36.3     209.4
    1595.0       6.7      18.7      36.4     210.3
    1600.0       6.8      18.7      36.5     211.2
    1605.0       6.8      18.8      36.7     212.1
    1610.0       6.8      18.8      36.8     212.9
    1615.0       6.8      18.9      36.9     213.8
    1620.0       6.8      18.9      37.0     214.7
    1625.0       6.8      18.9      37.1     215.6
    1630.0       6.8      19.0      37.2     216.4
    1635.0       6.8      19.0      37.4     217.3
    1640.0       6.8      19.1      37.5     218.2
    1645.0       6.8      19.1      37.6     219.1
    1650.0       6.9      19.2      37.7     220.0
    1655.0       6.9      19.2      37.8     220.8
    1660.0       6.9      19.3      38.0     221.7
    1665.0       6.9      19.3      38.1     222.6
    1670.0       6.9      19.3      38.2     223.5
    1675.0       6.9      19.4      38.3     224.4
    1680.0       6.9      19.4      38.4     225.3
    1685.0       6.9      19.5      38.5     226.2
    1690.0       6.9      19.5      38.7     227.1
    1695.0       6.9      19.6      38.8     227.9
    1700.0       6.9      19.6      38.9     228.8
    1705.0       7.0      19.6      39.0     229.7
    1710.0       7.0      19.7      39.1     230.6
    1715.0       7.0      19.7      39.3     231.5
    1720.0       7.0      19.8      39.4     232.4
    1725.0       7.0      19.8      39.5     233.3
    1730.0       7.0      19.9      39.6     234.2
    1735.0       7.0      19.9      39.7     235.1
