# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Be
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
     750.0      26.9      16.5     292.8     211.1
     755.0      27.1      16.6     296.1     213.1
     760.0      27.2      16.7     299.5     215.1
     765.0      27.4      16.7     302.9     217.2
     770.0      27.6      16.8     306.2     219.2
     775.0      27.7      16.9     309.6     221.3
     780.0      27.9      17.0     313.0     223.3
     785.0      28.1      17.1     316.4     225.4
     790.0      28.2      17.2     319.9     227.4
     795.0      28.4      17.2     323.3     229.5
     800.0      28.6      17.3     326.8     231.6
     805.0      28.7      17.4     330.3     233.7
     810.0      28.9      17.5     333.8     235.8
     815.0      29.0      17.6     337.3     237.9
     820.0      29.2      17.7     340.9     240.0
     825.0      29.4      17.7     344.4     242.1
     830.0      29.5      17.8     348.0     244.3
     835.0      29.7      17.9     351.5     246.4
     840.0      29.9      18.0     355.2     248.5
     845.0      30.0      18.1     358.8     250.7
     850.0      30.2      18.2     362.4     252.9
     855.0      30.4      18.2     366.1     255.0
     860.0      30.5      18.3     369.8     257.2
     865.0      30.7      18.4     373.4     259.4
     870.0      30.9      18.5     377.1     261.6
     875.0      31.0      18.6     380.8     263.7
     880.0      31.2      18.7     384.6     265.9
     885.0      31.4      18.7     388.3     268.2
     890.0      31.5      18.8     392.1     270.4
     895.0      31.7      18.9     395.9     272.6
     900.0      31.8      19.0     399.7     274.8
     905.0      32.0      19.1     403.5     277.1
     910.0      32.2      19.1     407.3     279.3
     915.0      32.3      19.2     411.2     281.5
     920.0      32.5      19.3     415.0     283.8
     925.0      32.7      19.4     418.9     286.1
     930.0      32.8      19.5     422.8     288.4
     935.0      33.0      19.6     426.7     290.6
     940.0      33.2      19.6     430.6     292.9
     945.0      33.3      19.7     434.6     295.2
     950.0      33.5      19.8     438.5     297.5
     955.0      33.7      19.9     442.5     299.8
     960.0      33.8      20.0     446.5     302.2
     965.0      34.0      20.0     450.5     304.5
     970.0      34.1      20.1     454.5     306.8
     975.0      34.3      20.2     458.6     309.1
     980.0      34.5      20.3     462.6     311.5
     985.0      34.6      20.4     466.7     313.9
     990.0      34.8      20.5     470.8     316.2
     995.0      35.0      20.5     474.9     318.6
    1000.0      35.1      20.6     479.1     321.0
    1005.0      35.3      20.7     483.2     323.4
    1010.0      35.5      20.8     487.4     325.9
    1015.0      35.6      20.9     491.6     328.3
    1020.0      35.8      20.9     495.8     330.7
    1025.0      36.0      21.0     500.0     333.2
    1030.0      36.1      21.1     504.2     335.6
    1035.0      36.3      21.2     508.4     338.0
    1040.0      36.5      21.3     512.6     340.5
    1045.0      36.6      21.3     516.7     342.9
    1050.0      36.8      21.4     521.1     345.4
    1055.0      36.9      21.5     525.4     347.9
    1060.0      37.1      21.6     529.8     350.4
    1065.0      37.3      21.7     534.1     352.9
    1070.0      37.4      21.7     538.5     355.4
    1075.0      37.6      21.8     542.8     357.9
    1080.0      37.8      21.9     547.2     360.4
    1085.0      37.9      22.0     551.5     362.9
    1090.0      38.1      22.1     555.9     365.4
    1095.0      38.3      22.1     560.2     367.9
    1100.0      38.4      22.2     564.7     370.5
    1105.0      38.6      22.3     569.2     373.1
    1110.0      38.8      22.4     573.7     375.6
    1115.0      38.9      22.5     578.2     378.2
    1120.0      39.1      22.5     582.7     380.8
    1125.0      39.2      22.6     587.2     383.4
    1130.0      39.4      22.7     591.7     385.9
    1135.0      39.6      22.8     596.2     388.5
    1140.0      39.7      22.9     600.7     391.1
    1145.0      39.9      22.9     605.2     393.7
    1150.0      40.1      23.0     609.9     396.3
    1155.0      40.2      23.1     614.5     398.9
    1160.0      40.4      23.2     619.2     401.6
    1165.0      40.6      23.3     623.8     404.2
    1170.0      40.7      23.3     628.5     406.9
    1175.0      40.9      23.4     633.1     409.5
    1180.0      41.0      23.5     637.8     412.2
    1185.0      41.2      23.6     642.4     414.8
    1190.0      41.4      23.7     647.1     417.5
    1195.0      41.5      23.7     651.7     420.1
    1200.0      41.7      23.8     656.5     422.8
    1205.0      41.9      23.9     661.4     425.5
    1210.0      42.0      24.0     666.2     428.3
    1215.0      42.2      24.1     671.0     431.0
    1220.0      42.4      24.1     675.8     433.7
    1225.0      42.5      24.2     680.6     436.4
    1230.0      42.7      24.3     685.4     439.1
    1235.0      42.9      24.4     690.2     441.8
    1240.0      43.0      24.4     695.0     444.6
    1245.0      43.2      24.5     699.8     447.3
    1250.0      43.3      24.6     704.8     450.1
    1255.0      43.5      24.7     709.7     452.9
    1260.0      43.7      24.8     714.7     455.6
    1265.0      43.8      24.8     719.6     458.4
    1270.0      44.0      24.9     724.6     461.2
    1275.0      44.2      25.0     729.6     464.0
    1280.0      44.3      25.1     734.5     466.8
    1285.0      44.5      25.2     739.5     469.6
    1290.0      44.7      25.2     744.4     472.4
    1295.0      44.8      25.3     749.4     475.2
    1300.0      45.0      25.4     754.5     478.0
    1305.0      45.2      25.5     759.6     480.9
    1310.0      45.3      25.5     764.7     483.7
    1315.0      45.5      25.6     769.8     486.6
    1320.0      45.6      25.7     775.0     489.5
    1325.0      45.8      25.8     780.1     492.3
    1330.0      46.0      25.9     785.2     495.2
    1335.0      46.1      25.9     790.3     498.0
    1340.0      46.3      26.0     795.4     500.9
    1345.0      46.5      26.1     800.5     503.7
    1350.0      46.6      26.2     805.8     506.7
    1355.0      46.8      26.2     811.0     509.6
    1360.0      47.0      26.3     816.3     512.5
    1365.0      47.1      26.4     821.5     515.5
    1370.0      47.3      26.5     826.8     518.4
    1375.0      47.4      26.6     832.1     521.3
    1380.0      47.6      26.6     837.3     524.2
    1385.0      47.8      26.7     842.6     527.2
    1390.0      47.9      26.8     847.8     530.1
