# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Cr
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1920.0      10.8      28.5     117.2     486.9
    1925.0      10.8      28.6     117.7     488.8
    1930.0      10.8      28.6     118.1     490.6
    1935.0      10.8      28.7     118.6     492.5
    1940.0      10.8      28.7     119.0     494.3
    1945.0      10.9      28.8     119.5     496.2
    1950.0      10.9      28.8     119.9     498.0
    1955.0      10.9      28.9     120.4     499.9
    1960.0      10.9      29.0     120.8     501.8
    1965.0      10.9      29.0     121.3     503.7
    1970.0      10.9      29.1     121.7     505.5
    1975.0      11.0      29.1     122.2     507.4
    1980.0      11.0      29.2     122.6     509.3
    1985.0      11.0      29.3     123.1     511.1
    1990.0      11.0      29.3     123.5     513.0
    1995.0      11.0      29.4     124.0     514.9
    2495.0      12.7      35.1     172.5     716.6
    2995.0      14.3      40.7     227.0     941.9
    3495.0      15.8      46.1     287.3    1190.3
    3995.0      17.3      51.5     353.2    1461.7
    4495.0      18.8      56.8     424.6    1755.8
    4995.0      20.3      62.0     501.2    2072.3
    5495.0      21.7      67.1     583.0    2410.9
    5995.0      23.1      72.2     669.9    2771.3
    6495.0      24.5      77.2     761.7    3153.2
    6995.0      25.8      82.2     858.6    3556.7
    7495.0      27.2      87.1     960.2    3981.3
    7995.0      28.5      92.0    1066.7    4426.6
    8495.0      29.9      96.9    1177.9    4892.7
    8995.0      31.2     101.7    1293.8    5379.4
    9495.0      32.5     106.5    1414.3    5886.4
    9995.0      33.8     111.3    1539.4    6413.6
   10495.0      35.1     116.0    1669.0    6960.9
   10995.0      36.4     120.7    1803.1    7528.2
   11495.0      37.7     125.4    1941.7    8115.3
   11995.0      38.9     130.0    2084.6    8722.2
   12495.0      40.2     134.7    2232.0    9348.6
   12995.0      41.5     139.3    2383.7    9994.6
   13495.0      42.7     143.9    2539.6   10660.0
   13995.0      44.0     148.5    2699.9   11344.6
   14495.0      45.2     153.0    2864.3   12048.0
   14995.0      46.4     157.6    3033.0   12770.2
   15495.0      47.7     162.1    3205.8   13510.9
   15995.0      48.9     166.6    3382.7   14270.2
   16495.0      50.1     171.1    3563.8   15047.7
   16995.0      51.3     175.5    3748.9   15843.7
   17495.0      52.5     180.0    3938.1   16657.8
   17995.0      53.7     184.4    4131.3   17490.0
   18495.0      54.9     188.9    4328.5   18340.5
   18995.0      56.1     193.3    4529.7   19209.0
   19495.0      57.3     197.7    4734.8   20095.6
   19995.0      58.5     202.1    4943.8   20999.8
   20495.0      59.7     206.5    5156.7   21921.5
